,mouse,treatment,vessel,age,pulse_freq,diam_mean,pressure_d,pressure_s,speed,flux,diam_mean_before_stim,diam_max_after_stim,diam_min_after_stim,power_diam_h1,power_diam_h2,power_diam_h3,power_center_h1,power_center_h2,power_center_h3
952,100920,baseline,cap1,adult,5.564346062117636,5.478391959798995,52.14136684,,,,4.713022266612782,5.641218290926787,4.6185292394038555,248.83451129002623,22.60589819538798,4.536618145904129,110.76021108944852,26.53570514964907,7.343648468713539
953,100920,baseline,cap2,adult,5.543536264355374,3.422574144486692,52.0157432857143,,,117.32124830960083,4.639408474354005,5.673417265664305,4.444580747647367,91.10221724997885,17.483219472443565,,799.0062958868069,86.906643565595,
954,100920,baseline,cap3,adult,5.560694388557931,3.593344696969697,53.169234204081626,,,50.64500546362647,,,,71.69677416841763,13.260128230850778,,333.1586783727507,53.71968376526283,
955,100920,baseline,cap4,adult,,,53.661853244897955,,,4.366623563117454,,,,,,,,,
956,100920,baseline,cap5,adult,,,53.73514501999999,,,3.372275865426697,,,,,,,,,
957,100920,hyper,pen_art,adult,,,,,,,,,,,,,,,
958,100920,hyper,sphincter,adult,,,,67.69322770000001,14.819332407454647,,,,,,,,,,
959,100920,hyper,bulb,adult,,,,,,,,,,,,,,,
960,100920,hyper,cap1,adult,,,,,,,,,,,,,,,
961,100920,after_hyper,pen_art,adult,,,,,,,,,,,,,,,
962,100920,after_hyper,sphincter,adult,,,,,,,,,,,,,,,
963,100920,after_hyper,bulb,adult,,,,,,,,,,,,,,,
964,100920,after_hyper,cap1,adult,,,,,,,,,,,,,,,
965,100920,after_hyper,cap2,adult,,,,,,,,,,,,,,,
966,100920,after_hyper,cap3,adult,,,,,,,,,,,,,,,
967,100920,after_hyper,cap4,adult,,,,,,,,,,,,,,,
968,100920,after_hyper,cap5,adult,,,,,,,,,,,,,,,
969,100920,after_ablation,pen_art,adult,,,,,,,,,,,,,,,
970,100920,after_ablation,sphincter,adult,,,,,,,,,,,,,,,
971,100920,after_ablation,bulb,adult,,,,,,,,,,,,,,,
972,100920,after_ablation,cap1,adult,,,,,,,,,,,,,,,
973,100920,after_ablation,cap2,adult,,,,,,,,,,,,,,,
974,100920,after_ablation,cap3,adult,,,,,,,,,,,,,,,
975,100920,after_ablation,cap4,adult,,,,,,,,,,,,,,,
976,100920,after_ablation,cap5,adult,,,,,,,,,,,,,,,
977,100920,hyper2,pen_art,adult,,,,,,,,,,,,,,,
978,100920,hyper2,sphincter,adult,,,,,,,,,,,,,,,
979,100920,hyper2,bulb,adult,,,,,,,,,,,,,,,
980,100920,hyper2,cap1,adult,,,,,,,,,,,,,,,
981,50520,baseline,pen_art,old,,,42.20054008196721,,,,9.118891439136021,11.766,9.222,,,,,,
982,50520,baseline,sphincter,old,,,42.36440381818182,,,10.307565022727271,2.740974770590489,4.134,1.3081993100804894,,,,,,
983,50520,baseline,bulb,old,5.12866856011705,6.331795959595959,43.10085435714287,,,,5.673372669267017,7.602449214258347,5.035666538903807,1732.9408558591078,308.8040643909084,74.67601166910434,995.9090678001137,130.51956167308228,17.523914548142375
984,50520,baseline,cap1,old,,,43.18215782539683,39.83953145454545,1.172889550441681,,2.4447319459788512,4.134,0.6679264085859393,,,,,,
985,50520,baseline,cap2,old,,,42.23955875409836,40.09700251785715,0.5048998995013853,5.923406197098973,2.5815887087682916,3.1730609428899808,0.4755814488309086,,,,,,
986,50520,baseline,cap3,old,,,41.31729928333334,,,,,,,,,,,,
987,50520,baseline,cap4,old,5.081744352460735,5.198819805194805,41.93740929508197,39.268588472727274,0.3815684825905969,15.491209561016957,,,,13.096336987388284,0.4732846378430934,0.7765859476568019,91.59407762469168,15.377037023396001,4.5660824283718044
988,50520,baseline,cap5,old,,,,,,,,,,,,,,,
989,50520,hyper,pen_art,old,,,,,,,,,,,,,,,
990,50520,hyper,sphincter,old,,,,,8.046061452597364,261.0424071992072,,,,,,,,,
991,50520,hyper,bulb,old,,,,,0.672362654442106,,,,,,,,,,
992,50520,hyper,cap1,old,,,,62.57131810638299,2.99099418414631,,,,,,,,,,
993,50520,after_hyper,pen_art,old,,,,,,,,,,,,,,,
994,50520,after_hyper,sphincter,old,,,,,,,,,,,,,,,
995,50520,after_hyper,bulb,old,,,,,,,,,,,,,,,
996,50520,after_hyper,cap1,old,,,,,,,,,,,,,,,
997,50520,after_hyper,cap2,old,,,,,,,,,,,,,,,
998,50520,after_hyper,cap3,old,,,,,,,,,,,,,,,
999,50520,after_hyper,cap4,old,,,,,,,,,,,,,,,
1000,50520,after_hyper,cap5,old,,,,,,,,,,,,,,,
1001,50520,after_ablation,pen_art,old,5.349006733311753,16.76654867256637,38.75330142857142,,,,11.91849426194395,12.084,11.77594710617092,1883.4841478794967,282.17739241968064,47.131546470702524,235.8053425882,53.98247621930751,10.657475594091014
1002,50520,after_ablation,sphincter,old,,,38.714487465517244,,,93.2480717552264,,,,,,,,,
1003,50520,after_ablation,bulb,old,,,38.32567720312501,,,,7.938274389556513,8.374,8.162,,,,,,
1004,50520,after_ablation,cap1,old,,,37.86321266101696,,,,5.206923004080896,5.362571100038309,4.982,,,,,,
1005,50520,after_ablation,cap2,old,,,37.17114832758621,,,6.10822355836237,4.097785628931526,4.134,4.134,,,,,,
1006,50520,after_ablation,cap3,old,,,,,,,,,,,,,,,
1007,50520,after_ablation,cap4,old,,,,,,,,,,,,,,,
1008,50520,after_ablation,cap5,old,,,,,,,,,,,,,,,
1009,50520,hyper2,pen_art,old,5.298528236279705,16.87025458248473,,,,,,,,2344.3290204756104,200.9313047181053,31.70803920069083,249.12634330059575,25.350655714112047,7.055484885893848
1010,50520,hyper2,sphincter,old,,,,,,147.7608402517419,,,,,,,,,
1011,50520,hyper2,bulb,old,5.396109858919773,11.61113777777778,,,,,,,,460.4735962818218,41.77954603198921,25.098035289483523,102.349180318019,13.711095714191819,8.349953208403639
1012,50520,hyper2,cap1,old,,,,,,,,,,,,,,,
1013,270220,baseline,pen_art,old,,,33.13015174358974,,,,,,,,,,,,
1014,270220,baseline,sphincter,old,,,33.118735078947374,41.3853488857143,2.818761323283177,109.58102097297304,,,,,,,,,
1015,270220,baseline,bulb,old,,,33.405264923076935,41.3853488857143,1.593241097993992,,,,,,,,,,
1016,270220,baseline,cap1,old,,,33.823844615384616,41.94359527272727,3.032870682783936,,,,,,,,,,
1017,270220,baseline,cap2,old,,,34.25852068421053,41.538181055555555,0.8764411068598884,69.46292823559322,,,,,,,,,
1018,270220,baseline,cap3,old,,,34.66073852631579,42.333911972222225,0.7306705614531488,37.989885599033826,,,,,,,,,
1019,270220,baseline,cap4,old,,,32.641332076923085,40.99800068571428,0.510066940514133,39.83418515780731,,,,,,,,,
1020,270220,baseline,cap5,old,,,,,0.2095341281680451,,,,,,,,,,
1021,270220,hyper,pen_art,old,,,,,,,,,,,,,,,
1022,270220,hyper,sphincter,old,,,,,,,,,,,,,,,
1023,270220,hyper,bulb,old,,,,,,,,,,,,,,,
1024,270220,hyper,cap1,old,,,,,,,,,,,,,,,
1025,270220,after_hyper,pen_art,old,,,,,,,,,,,,,,,
1026,270220,after_hyper,sphincter,old,,,,,,,,,,,,,,,
1027,270220,after_hyper,bulb,old,,,,,,,,,,,,,,,
1028,270220,after_hyper,cap1,old,,,,,,,,,,,,,,,
1029,270220,after_hyper,cap2,old,,,,,,,,,,,,,,,
1030,270220,after_hyper,cap3,old,,,,,,,,,,,,,,,
1031,270220,after_hyper,cap4,old,,,,,,,,,,,,,,,
1032,270220,after_hyper,cap5,old,,,,,,,,,,,,,,,
1033,270220,after_ablation,pen_art,old,,,,,,,,,,,,,,,
1034,270220,after_ablation,sphincter,old,,,,,,,,,,,,,,,
1035,270220,after_ablation,bulb,old,,,,,,,,,,,,,,,
1036,270220,after_ablation,cap1,old,,,,,,,,,,,,,,,
1037,270220,after_ablation,cap2,old,,,,,,,,,,,,,,,
1038,270220,after_ablation,cap3,old,,,,,,,,,,,,,,,
1039,270220,after_ablation,cap4,old,,,,,,,,,,,,,,,
1040,270220,after_ablation,cap5,old,,,,,,,,,,,,,,,
1041,270220,hyper2,pen_art,old,,,,,,,,,,,,,,,
1042,270220,hyper2,sphincter,old,,,,,,,,,,,,,,,
1043,270220,hyper2,bulb,old,,,,,,,,,,,,,,,
1044,270220,hyper2,cap1,old,,,,,,,,,,,,,,,
1045,180820,baseline,pen_art,old,,,58.904967457627116,,,,11.277422440236322,12.225557677754148,10.8,,,,,,
1046,180820,baseline,sphincter,old,,,59.082721132075456,58.66790622413792,4.531289457027239,333.96899097321426,4.71365395255367,5.04,4.32,,,,,,
1047,180820,baseline,bulb,old,,,59.06676906896552,58.66790622413792,2.6702032590697513,,6.6540687210773894,7.51916825831561,6.48,,,,,,
1048,180820,baseline,cap1,old,5.882328222421827,5.39711388888889,59.06400116949151,58.611383293103444,4.701775381803669,,5.117032134703318,6.061247612526584,5.04,298.9384776288758,49.34376400373473,12.287149280769464,717.3033230929695,117.05035201477806,20.93685584290976
1049,180820,baseline,cap2,old,5.879146954078093,4.816161559888579,58.45521689830509,,,74.31847807291673,,,,425.1182975950297,40.4999787661225,3.7882937791706306,0.285741794559773,5.207588211435595,0.08427482631625138
1050,180820,baseline,cap3,old,5.859709749560015,5.500225626740948,58.453197813559285,,,68.72693935596703,,,,152.17635768723912,2.681177787076512,1.8703084986928915,3.6763567550983844,7.039457584863729,1.3807401514568052
1051,180820,baseline,cap4,old,5.85105809595087,7.109830555555555,58.42627333898306,,,46.99197588541677,,,,404.33643089920355,0.2697436879436894,30.08365299883123,212.36570705617405,79.82912994202135,21.15845613710522
1052,180820,baseline,cap5,old,5.848491105380172,4.435002793296089,58.44446263793104,,,28.436231065420607,,,,63.26598895183031,0.5025395567591029,8.849970250672188,172.12741189151208,20.126420033889485,2.8308512367932397
1053,180820,hyper,pen_art,old,6.014302468043357,13.41306060606061,130.44969403333332,,,,,,,1548.8291431144407,137.70440584901507,,304.45279410002934,16.453824581035978,
1054,180820,hyper,sphincter,old,,,130.9742241,129.55552008771934,12.581578920129477,718.0129244097232,,,,,,,,,
1055,180820,hyper,bulb,old,6.056358380019321,7.960580555555556,124.56302811111115,129.55552008771934,5.892640090609648,,,,,1158.2692428527484,109.76183043051813,6.736613920438612,747.7960256428755,67.04099195788315,1.9702046648532432
1056,180820,hyper,cap1,old,6.065882992584213,5.32613687150838,127.42614354999996,129.32457764406777,16.837532238071844,,,,,417.8679314516834,30.20015633691197,3.574064400504404,2208.6826927274915,202.97987932421975,8.399489070107633
1057,180820,after_hyper,pen_art,old,5.252463494463067,14.76590881458967,58.515486846153856,,,,11.511388857680089,11.88,11.52,1143.302886168276,138.18730644805004,27.290417391212475,343.3631004969199,38.00146038095489,6.376343987399226
1058,180820,after_hyper,sphincter,old,,,58.86144817021277,129.55552008771934,4.391867631042174,318.15977215773853,4.064681419362223,4.32,3.96,,,,,,
1059,180820,after_hyper,bulb,old,5.252239433181617,8.112439393939393,58.51338661538461,129.55552008771934,1.9384321564739562,,7.545618814032515,7.664064290605061,7.2,776.8516619863448,70.65952601870248,22.503816765174264,515.8639406331001,89.46533902150077,25.563336859741717
1060,180820,after_hyper,cap1,old,5.272273984848835,5.444316602316603,58.3501404680851,129.32457764406777,4.324589901215799,,6.585882352941178,7.2,6.198166420411526,339.3300276957249,29.190145492193402,15.503064148906528,1156.6903862113754,176.18793558924517,34.941013177700356
1061,180820,after_hyper,cap2,old,5.288136821824443,5.009021148036253,58.94949444444445,,,70.70242715217398,,,,489.60160315240336,83.72829656153196,4.723662822610103,30.941016038931387,5.372342378629007,1.228770900929849
1062,180820,after_hyper,cap3,old,,,59.18129358490565,,,75.75260556041667,,,,,,,,,
1063,180820,after_hyper,cap4,old,,,58.85676562264152,,,56.57036990241344,,,,,,,,,
1064,180820,after_hyper,cap5,old,,,59.4268938125,,,25.125500415957422,,,,,,,,,
1065,180820,after_ablation,pen_art,old,5.504987710794777,18.24201652892562,58.67451271666666,,,,15.135230734334892,15.48,15.12,3961.8483124332306,620.5084068048671,151.87579375386937,666.739567272042,107.6851356280712,10.377729111238589
1066,180820,after_ablation,sphincter,old,,,58.688868888888905,58.873112962962985,3.5568059511954844,292.7016405029762,6.819087068320429,7.068544452052318,6.5068809686835385,,,,,,
1067,180820,after_ablation,bulb,old,5.503989748717109,10.98973002754821,58.89332205357142,58.873112962962985,1.703241288270276,,10.064769265665113,10.08,9.72,1406.1720981219314,231.1423451846063,43.779852380955134,303.49603667311163,59.2766205604334,7.3171174960252205
1068,180820,after_ablation,cap1,old,5.527752800956646,6.791196675900278,59.02758776363636,58.94332326415095,5.014985027196481,,8.917197821649111,9.24,8.64,696.9229344208561,96.15499625325181,17.195403103387417,869.4606923979806,153.1582658947125,25.251975505876455
1069,180820,after_ablation,cap2,old,,,59.11893291836734,,,75.2712743537487,,,,,,,,,
1070,180820,after_ablation,cap3,old,,,59.319071327272724,,,83.18589867052627,,,,,,,,,
1071,180820,after_ablation,cap4,old,,,59.20634546428572,,,65.54297744444446,,,,,,,,,
1072,180820,after_ablation,cap5,old,,,59.184660072727254,,,38.48230740937504,,,,,,,,,
1073,180820,hyper2,pen_art,old,6.302293971363266,18.49825626740947,128.74130404347824,,,,,,,2823.021055064936,316.61557853775736,,589.1910485459604,47.361538742657416,
1074,180820,hyper2,sphincter,old,,,127.02679633333334,58.950463036363665,9.068235941586897,600.286316649802,,,,,,,,,
1075,180820,hyper2,bulb,old,6.327519017189714,12.19509944751381,127.98514545762713,58.950463036363665,4.034028268110582,,,,,1020.0073824337962,104.79167557623852,,499.0489002224945,36.68608455929888,
1076,180820,hyper2,cap1,old,6.349798729748332,8.192212707182321,127.77482908064513,58.97399261818181,17.825002036185296,,,,,438.1643562137596,57.023675777385684,,886.0482305458764,68.98177655033894,
1077,20920,baseline,pen_art,old,8.088934618132793,8.844743073047859,61.63706555555557,,,,9.721761152287252,13.181818079347645,9.88366666666667,27.58090538705738,5.5406304048337,,472.7048072762139,87.22202159888435,
1078,20920,baseline,sphincter,old,,,59.925211851851834,61.843763345678994,5.789494726050641,330.8887114841265,5.798634579193954,10.344818656681532,4.258908888467341,,,,,,
1079,20920,baseline,bulb,old,8.05098468532191,6.46110931174089,60.094042487500005,61.843763345678994,3.8560284691168913,,5.5967771790432,7.761,5.373,90.49463350251787,1.174921418997715,0.09816986237419456,1625.3822968775223,362.34620026108956,49.72449261263401
1080,20920,baseline,cap1,old,8.039477201578025,5.501692771084337,59.836770111111086,,,,6.165254893874877,8.121969492028672,5.461787653852602,192.1607986712398,69.55118135371318,11.594568178841918,747.1113407854934,249.18219432017094,38.51769122841313
1081,20920,baseline,cap2,old,8.032584967986148,5.812078014184397,59.756907449999986,,,114.38332923809534,,,,24.382966264033655,6.227303099628959,2.525058318400233,249.68421549996344,46.37111139384019,9.1900896610049
1082,20920,baseline,cap3,old,8.02775838814152,6.080092178770949,60.640092537500024,,,52.62610954497913,,,,76.17989535561928,4.597175355696107,,1199.1961267806603,286.16835594386936,
1083,20920,baseline,cap4,old,8.071802066468885,7.127253443526171,62.214122437499995,,,25.096278025987505,,,,6.713548956182555,22.2481095316767,,1042.0520271032906,223.53069871512523,
1084,20920,baseline,cap5,old,8.06137198668555,5.771727777777778,63.12588504999999,,,13.605874211678824,,,,204.5542204536509,36.04881456138939,,294.3775100222761,32.539991542990464,
1085,20920,hyper,pen_art,old,8.080606040402019,11.53130277777778,132.46671618518525,,,,,,,150.98374042480785,9.535336794512656,,192.19275485625377,9.59639737042047,
1086,20920,hyper,sphincter,old,,,132.07370998611108,,14.7641248384286,895.3826434761912,,,,,,,,,
1087,20920,hyper,bulb,old,8.06137198668555,6.240125000000001,131.42789886250003,134.55514515,8.195591277529468,,,,,371.2026492152566,4.037761394284949,,1231.12333043145,112.89131987165169,
1088,20920,hyper,cap1,old,8.051159862917165,4.505234159779614,130.59689620547945,,,,,,,264.55097281363646,16.144336860759147,,1555.6809731394492,177.0322965309036,
1089,20920,after_hyper,pen_art,old,7.578792032280267,9.313093922651934,55.034511723684226,,,,8.778633219028237,11.4756666666667,8.756,52.878963787382084,10.418012536802296,,414.4379920598934,64.41378588451444,
1090,20920,after_hyper,sphincter,old,,,54.881456160000006,55.060037385542174,4.63886698110008,240.31570903769847,3.505669255129133,6.338038646160542,2.731402793075788,,,,,,
1091,20920,after_hyper,bulb,old,7.579437437304436,6.458044077134987,54.7600271764706,55.060037385542174,1.8514921458487092,,4.742644785519968,6.567,3.804472252818238,238.0930305811536,27.812571932072785,,1346.0813160475905,227.38496491111474,
1092,20920,after_hyper,cap1,old,7.547020827783653,4.270815426997245,54.69930123999998,,,,4.656654885002997,6.169,4.2279361563252085,164.26148461992298,34.010781530830826,,983.9101179660639,193.36163652306192,
1093,20920,after_hyper,cap2,old,7.525535334335871,5.714484848484849,54.7943202,,,114.66200385309563,,,,20.242133114020636,1.0279897674511072,,46.23357677635071,2.802529845539682,
1094,20920,after_hyper,cap3,old,7.554378857079855,5.530661157024793,54.806917761194015,,,36.82543263409562,,,,162.1604354588427,14.857397499244287,,1045.3094579055303,205.88668323684416,
1095,20920,after_hyper,cap4,old,7.55917566334153,6.801402826855123,55.498029411764726,,,31.97730885251047,,,,349.28323492427006,,,438.19700810256063,,
1096,20920,after_hyper,cap5,old,7.579929091953901,5.043628664495115,55.498029411764726,,,25.721833610993638,,,,6.864409979296295,2.680984980412893,,37.86471163670423,2.103556738512373,
1097,20920,after_ablation,pen_art,old,7.529677086385142,11.69942896935933,53.80259604819279,,,,9.352723718250074,10.8786666666667,8.756,176.3626538224581,65.31705253010959,,90.28169032724043,14.955092469993572,
1098,20920,after_ablation,sphincter,old,,,53.74652685333333,54.21633717105265,1.8273021262091147,895.3826434761912,9.731131914806216,10.34418238801784,7.856607162788881,,,,,,
1099,20920,after_ablation,bulb,old,,,53.45806193243243,54.21633717105265,0.9925432760401008,,8.769354722825565,8.955,8.756,,,,,,
1100,20920,after_ablation,cap1,old,7.465770723549452,5.55933147632312,53.47168054054054,,,,5.919834217689154,6.43433333333333,5.2410910565484725,163.02664385560513,40.18645892608248,,1058.545064015962,215.67666245558726,
1101,20920,after_ablation,cap2,old,,,53.59877349333333,,,134.78156080392145,,,,,,,,,
